obstime,tempr,ap,ws,wd,rh
11/18/2015 20:00:00,-4.08,968.35,18.55,83.12,50.92
11/18/2015 21:00:00,-4.01,968.7,12.37,75.63,49.87
11/18/2015 22:00:00,-4.39,968.68,17.91,87.63,49.67
11/18/2015 23:00:00,-4.43,968.94,15.32,81.1,47.9
11/19/2015 00:00:00,-4.83,968.58,23.09,85.33,48.27
11/19/2015 01:00:00,-4.58,968.34,22.86,86.22,47.1
11/19/2015 02:00:00,-4.17,968.2,22.42,86.9,46.3
11/19/2015 03:00:00,-3.96,967.94,23.74,84.57,46.53
11/19/2015 04:00:00,-3.42,967.83,23.24,77.68,44.88
11/19/2015 05:00:00,-2.85,967.76,22.06,75.73,44.22
11/19/2015 06:00:00,-2.3,967.6,21.96,74.77,43.15
11/19/2015 07:00:00,-2.27,967.45,20.8,75.52,44.05
11/19/2015 08:00:00,-2.02,967.59,21.59,68.92,44.07
11/19/2015 09:00:00,-2.35,968.06,15.35,56.65,50.65
11/19/2015 10:00:00,-2.06,968.39,8.91,70.52,50.92
11/19/2015 11:00:00,-1.7,968.64,7.81,84.3,49.63
11/19/2015 12:00:00,-1.45,968.95,7.95,90.15,49.77
11/19/2015 13:00:00,-1.64,969.3,8.19,81.95,49.52
11/19/2015 14:00:00,-2.4,969.62,8.78,75.85,53.32
11/19/2015 15:00:00,-2.84,969.71,13.19,65.12,51.5
11/19/2015 16:00:00,-3.32,970.366666666666,15.4133333333333,67.5633333333333,48.26
11/19/2015 17:00:00,-3.8,971.023333333333,17.6366666666666,70.0066666666666,45.02
11/19/2015 18:00:00,-4.28,971.68,19.86,72.45,41.78
11/19/2015 19:00:00,-4.99,972.33,19.74,79.83,42.28
11/19/2015 20:00:00,-5.23,972.95,19.56,80.13,43.42
11/19/2015 21:00:00,-5.42,973.65,19.81,79.52,42.7
11/19/2015 22:00:00,-5.63,974.35,18.77,78.37,42.93
11/19/2015 23:00:00,-5.8,975.03,18.34,86.07,43.37
11/20/2015 00:00:00,-5.88,975.55,17.62,88.1,43.5
11/20/2015 01:00:00,-5.9,975.71,19.52,88.22,42.35
11/20/2015 02:00:00,-5.44,975.71,18.39,88.32,42.33
11/20/2015 03:00:00,-4.67,976.05,14.51,81.88,40.57
11/20/2015 04:00:00,-3.71,976.46,11.55,69.08,39.95
11/20/2015 05:00:00,-3,976.96,9.42,44.95,39.22
11/20/2015 06:00:00,-2.6,977.22,5.77,34.42,39.6
11/20/2015 09:00:00,-1.64,977.47,3.74,233.37,39.93
11/20/2015 10:00:00,-2.12,977.5,4.66,223.95,43.78
11/20/2015 11:00:00,-1.92,977.58,4.01,221.07,43.77
11/20/2015 12:00:00,-1.94,977.51,3.71,220.72,43.9
11/20/2015 13:00:00,-2.82,977.44,3.13,229.73,46.9
11/20/2015 14:00:00,-2.7,977.45,2.4,232.47,49.43
11/20/2015 15:00:00,-4.07,977.17,4.18,112.93,49.45
11/20/2015 16:00:00,-5.23,977.03,5.03,105.52,49.3
11/20/2015 17:00:00,-6.21,977.03,5.84,97.95,48.05
11/20/2015 18:00:00,-7.04,977.05,7.84,99.05,46.37
11/20/2015 19:00:00,-8.11,976.88,10.48,98.47,47.32
11/20/2015 20:00:00,-8.98,976.77,9.74,104.87,49.83
11/20/2015 21:00:00,-9.04,976.67,10.81,98.83,48.17
11/20/2015 22:00:00,-8.23,976.23,14.39,91.67,44.22
11/20/2015 23:00:00,-7.63,976.22,12.45,90.35,42.97
11/21/2015 00:00:00,-6.65,976.32,12.56,77.77,40.62
11/21/2015 01:00:00,-5.95,976.17,12.74,75.92,40.98
11/21/2015 02:00:00,-5.63,975.93,13.57,72.07,40.32
11/21/2015 03:00:00,-5.27,975.88,13.38,59.77,41.5
11/21/2015 04:00:00,-4.89,975.89,11.41,48.92,42.33
11/21/2015 05:00:00,-4.76,976.05,8.61,37.85,44.15
11/21/2015 06:00:00,-4.3,976.24,7.49,36.32,44.92
11/21/2015 07:00:00,-3.75,976.07,7.37,45.67,44.07
11/21/2015 08:00:00,-3.66,975.7,6.97,42.77,43.77
11/21/2015 09:00:00,-3.46,975.16,6.48,36.28,42.92
11/21/2015 10:00:00,-3.47,974.47,6.47,40.83,42.12
11/21/2015 11:00:00,-3.42,973.91,5.8,55.27,41.6
11/21/2015 12:00:00,-3.58,973.5,4.07,103.72,48.8
11/21/2015 13:00:00,-3.31,972.84,1.38,249.4,49.05
11/21/2015 14:00:00,-3.98,972.08,2.73,194.57,48.22
11/21/2015 15:00:00,-4.54,971.48,3.26,213.73,48.75
11/21/2015 16:00:00,-5.36,971.07,5.62,203.18,53.27
11/21/2015 17:00:00,-5.69,970.82,4.02,186.67,50.9
11/21/2015 18:00:00,-6.35,970.69,5.2,106.07,51.12
11/21/2015 19:00:00,-6.57,970.63,8.54,97.28,49.43
11/21/2015 20:00:00,-6.78,970.59,12.57,93.42,47.05
11/21/2015 21:00:00,-6.57,970.58,12.87,85.63,43.08
11/21/2015 22:00:00,-6.5,970.77,15.18,83.97,40.62
11/21/2015 23:00:00,-6.48,971.2,15.62,80.57,40.38
11/22/2015 00:00:00,-6.29,971.84,15.02,74.25,41.03
11/22/2015 01:00:00,-6.03,972.31,15.98,65.58,45.4
11/22/2015 02:00:00,-5.28,972.74,16.34,60.28,51.2
11/22/2015 03:00:00,-4.97,973.2,14.65,61.5,46.33
11/22/2015 04:00:00,-4.49,973.65,13.7,58.45,46.72
11/22/2015 05:00:00,-4.39,974.12,11.93,40.37,46.65
11/22/2015 06:00:00,-4.5,974.6,8.82,31.68,46.53
11/22/2015 07:00:00,-4.13,974.68,6.17,26.65,45.63
11/22/2015 13:00:00,-3.69,975.28,1.88,189.08,39.48
11/22/2015 17:00:00,-6.42,976.41,0.66,209.62,56.28
11/22/2015 18:00:00,-7.8,977.07,0.22,135.63,59.87
11/22/2015 19:00:00,-8.74,977.58,0.31,180.33,61.03
11/22/2015 20:00:00,-9.24,978.24,1,126.47,60.42
11/22/2015 21:00:00,-8.62,979.03,6.13,100.37,48.88
11/22/2015 22:00:00,-8.98,979.76,9.09,98.83,46.72
11/22/2015 23:00:00,-8.17,980.51,9.74,90.58,43.2
11/23/2015 00:00:00,-7.48,981.13,12.58,89.58,39.78
11/23/2015 01:00:00,-6.53,981.78,11.12,86.45,38.5
11/23/2015 02:00:00,-5.78,982.24,10.37,78.12,37.28
11/23/2015 03:00:00,-5.1,982.7,11.19,62.42,35.52
11/23/2015 04:00:00,-4.91,983.15,11.19,40.8,39.52
11/23/2015 05:00:00,-4.61,983.66,9.48,31.15,39.9
11/23/2015 06:00:00,-3.96,984.1,5.01,227.68,41.87
11/23/2015 09:00:00,-3.33,985.79,3.26,223.22,45.22
11/23/2015 10:00:00,-2.55,985.97,3.41,201.92,44.93
11/23/2015 13:00:00,-2.84,985.89,1.75,240.35,43.82
11/23/2015 14:00:00,-3.7,986,1.73,112.95,48.87
11/23/2015 15:00:00,-4.44,985.74,3.47,79.82,49.95
11/23/2015 16:00:00,-4.37,985.74,14.48,48.8,45.38
11/23/2015 17:00:00,-4.08,985.73,20.26,60.92,41.97
11/23/2015 18:00:00,-3.84,985.71,19.7,75.68,37.35
11/23/2015 19:00:00,-4.18,985.34,20.5,75,37.68
11/23/2015 20:00:00,-4.5,985.06,19.67,75.92,38.27
11/23/2015 21:00:00,-4.43,985.25,18.55,71.9,38.42
11/23/2015 22:00:00,-4.37,985.69,18.89,61.45,41.77
11/23/2015 23:00:00,-4.2,985.56,18.41,56.13,44.43
11/24/2015 00:00:00,-3.56,985.42,15.59,55.7,45.38
11/24/2015 01:00:00,-3.14,985.15,11.19,52.92,48.82
11/24/2015 02:00:00,-2.9,985.26,9.28,45.72,49.1
11/24/2015 03:00:00,-2.71,985.72,4.9,37.72,49.2
11/24/2015 04:00:00,-2.63,985.96,12,58.28,67.05
11/24/2015 05:00:00,-3.3,985.58,15.78,53.6,93.05
11/24/2015 06:00:00,-3.04,985.2,11.24,58.77,94
11/24/2015 07:00:00,-2.47,984.34,16.97,54.47,94.52
11/24/2015 08:00:00,-1.71,983.43,28.07,50.75,95.75
11/24/2015 09:00:00,-1.8,983.65,25.34,50.3,96
11/24/2015 10:00:00,-1.68,983.45,26.74,51.87,96
11/24/2015 11:00:00,-1.62,983.2,29.03,50.38,96
11/24/2015 12:00:00,-1.79,983.24,28.67,49.5,96
11/24/2015 13:00:00,-1.9,983.32,27.34,50.1,96
11/24/2015 14:00:00,-1.85,983.16,22.8,52.28,96.53
11/24/2015 15:00:00,-1.84,983.06,21.7,43.68,96.57
11/24/2015 16:00:00,-1.71,982.63,23.69,49.38,97
11/24/2015 17:00:00,-1.74,981.94,25.77,46.05,97
11/24/2015 18:00:00,-1.68,981.69,25.13,46.05,97
11/24/2015 19:00:00,-1.5,981.2,26.21,43.57,97
11/24/2015 20:00:00,-1.44,980.46,30.36,42.38,97
11/24/2015 21:00:00,-1.39,979.36,31.71,45.17,97
11/25/2015 01:00:00,-1.31,978.22,30.41,42,97
11/25/2015 07:00:00,-0.99,980.69,30.35,42.53,98
11/25/2015 08:00:00,-1,981.12,26.72,44.05,98
11/25/2015 09:00:00,-1.08,981.39,27.72,40.15,98
11/25/2015 10:00:00,-1.19,981.76,27.55,39.53,98
11/25/2015 11:00:00,-1.38,982.26,27.07,40.48,98
11/25/2015 12:00:00,-1.74,982.98,22.69,40.67,91.2
11/25/2015 13:00:00,-1.78,983.31,20.95,43.93,97
11/25/2015 14:00:00,-1.96,983.18,21.55,49.2,97
11/25/2015 15:00:00,-2.1,983.28,18.77,47.38,97
11/25/2015 16:00:00,-2.08,983.43,15.12,44.98,97
11/25/2015 17:00:00,-2.1,983.46,16.48,39.1,97
11/25/2015 18:00:00,-2.13,983.63,15.54,48.47,97
11/25/2015 19:00:00,-2.17,983.66,14.52,49.08,97
11/25/2015 20:00:00,-2.09,983.52,8.87,55.73,97
11/25/2015 21:00:00,-1.9,983.62,6.14,48.32,97
11/25/2015 22:00:00,-1.62,983.59,5,77.05,97.72
11/25/2015 23:00:00,-1.09,983.19,7.63,68.87,98
11/26/2015 00:00:00,-0.89,983.23,5.79,89.1,98.85
11/26/2015 01:00:00,-0.62,982.63,3.86,100.72,98.85
11/26/2015 02:00:00,-0.3,981.94,1.89,167.18,98.85
11/26/2015 03:00:00,-0.31,981,5.26,213.6,98.85
11/26/2015 04:00:00,-0.3,979.85,8.73,223.02,98.83
11/26/2015 05:00:00,-0.33,978.78,7.02,221.82,98.73
11/26/2015 06:00:00,0.02,977.76,5.6,210.43,98.83
11/26/2015 07:00:00,0.3,977.07,3.6,208.55,98.85
11/26/2015 08:00:00,0.47,976.09,3.87,210.83,99
11/26/2015 09:00:00,0.53,974.85,4.08,210.03,99
11/26/2015 10:00:00,0.74,973.64,5.37,98.62,99
11/26/2015 11:00:00,0.76,972.97,2.63,58.78,99
11/26/2015 12:00:00,0.77,972.05,1.62,206.4,99
11/26/2015 14:00:00,0.72,970.71,0.7,170.35,99
11/26/2015 15:00:00,0.55,970.22,6.43,66.37,99
11/26/2015 16:00:00,0.35,969.32,10.49,56.83,99
11/26/2015 17:00:00,0.03,968.77,11.2,50.22,99
11/26/2015 18:00:00,-0.25,968.09,12.99,48.27,99
11/26/2015 19:00:00,-0.4,967.82,12.07,49.83,99
11/26/2015 20:00:00,-0.4,967.41,11.73,52.93,99
11/26/2015 21:00:00,-0.52,967.02,12,48.68,98.73
11/26/2015 22:00:00,-0.63,966.59,10.19,51.98,98
11/26/2015 23:00:00,-0.84,965.95,11.99,55.5,98
11/27/2015 00:00:00,-0.92,965.14,27.61,54.15,98
11/27/2015 01:00:00,-0.91,964.63,27.37,52.92,98
11/27/2015 02:00:00,-1.01,964.23,27.64,53.75,98
11/27/2015 03:00:00,-1.05,963.97,25.37,49.33,98
11/27/2015 04:00:00,-1.06,963.78,25.29,48.93,98
11/27/2015 05:00:00,-0.95,963.7,27.39,51.37,98
11/27/2015 06:00:00,-1.12,963.74,28.1,49.58,98
11/27/2015 07:00:00,-1.14,963.75,28.28,51.37,97.53
11/27/2015 08:00:00,-1.38,964.12,28.83,50.15,96.6
11/27/2015 09:00:00,-1.68,964.34,27.68,45.57,97
11/27/2015 10:00:00,-1.5,964.51,25.74,48.03,97.82
11/27/2015 11:00:00,-1.48,964.82,24.86,50.32,98
11/27/2015 12:00:00,-1.7,965.11,24.3,52.05,97.13
11/27/2015 13:00:00,-1.99,965.25,28.69,53.67,97
11/27/2015 14:00:00,-2.06,965.71,27.68,53.92,97
11/27/2015 15:00:00,-2.18,966.23,27.26,55.6,97
11/27/2015 16:00:00,-2.37,966.66,26.66,56.65,97
11/27/2015 17:00:00,-2.58,967.17,25.3,56.67,97
11/27/2015 18:00:00,-2.49,967.75,23.23,55.1,97
11/27/2015 19:00:00,-2.84,968.32,22.21,54.58,96.07
11/27/2015 20:00:00,-3.01,968.69,20.52,55.68,96
11/27/2015 21:00:00,-3.1,969.06,18.61,55.65,96
11/27/2015 22:00:00,-3.11,969.29,16.65,56.83,96
11/27/2015 23:00:00,-3.1,969.44,14.46,59.05,96
11/28/2015 00:00:00,-3.04,969.56,12.37,63.13,96
11/28/2015 01:00:00,-2.92,969.43,11.66,59.72,96
11/28/2015 02:00:00,-2.62,969.48,10.68,57.1,96.08
11/28/2015 03:00:00,-2.6,969.4,10.55,51.68,96.05
11/28/2015 04:00:00,-2.04,969.49,9.79,55.1,97
11/28/2015 05:00:00,-2.14,969.65,9.7,42.72,97
11/28/2015 06:00:00,-2.03,969.91,8.44,37.1,97
11/28/2015 07:00:00,-1.86,970.46,7.17,31.77,97
11/28/2015 08:00:00,-1.59,970.83,5.38,38.43,97.07
11/28/2015 09:00:00,-1.35,971.17,4.82,52.12,97.82
11/28/2015 10:00:00,-1.27,971.51,3.55,56.62,98
11/28/2015 11:00:00,-1.23,972.06,3.21,80.9,97.72
11/28/2015 12:00:00,-1.31,972.49,4.39,34.22,97.05
11/28/2015 13:00:00,-1.56,972.86,3.79,37.78,97
11/28/2015 14:00:00,-1.73,973.37,3.09,35.97,97
11/28/2015 15:00:00,-1.8,973.79,2.31,36.58,97
11/28/2015 16:00:00,-1.96,974.27,3.41,33.92,96.4
11/28/2015 17:00:00,-2.27,974.77,3.49,40.03,96
11/28/2015 18:00:00,-2.46,975.33,3.25,38.42,96
11/28/2015 19:00:00,-2.53,975.94,2.63,46.68,96
11/28/2015 20:00:00,-2.56,976.36,2.14,61.73,96
11/28/2015 21:00:00,-2.51,976.76,1.7,30.1,96
11/28/2015 22:00:00,-2.25,977.2,1.3,43.52,96
11/30/2015 06:00:00,-2.1070870113493,977.707049180327,2.04331651954602,250.67737704918,94.3324590163934
11/30/2015 07:00:00,-2.10279949558638,977.711147540983,2.05148802017654,250.442131147541,94.2973770491803
11/30/2015 08:00:00,-2.09851197982345,977.715245901639,2.05965952080706,250.206885245901,94.2622950819672
11/30/2015 09:00:00,-2.09422446406052,977.719344262295,2.06783102143757,249.971639344262,94.2272131147541
11/30/2015 10:00:00,-2.0899369482976,977.72344262295,2.07600252206809,249.736393442622,94.1921311475409
11/30/2015 11:00:00,-2.08564943253467,977.727540983606,2.08417402269861,249.501147540983,94.1570491803278
11/30/2015 12:00:00,-2.08136191677175,977.731639344262,2.09234552332913,249.265901639344,94.1219672131147
11/30/2015 13:00:00,-2.07707440100882,977.735737704918,2.10051702395964,249.030655737704,94.0868852459016
11/30/2015 14:00:00,-2.0727868852459,977.739836065573,2.10868852459016,248.795409836065,94.0518032786885
11/30/2015 15:00:00,-2.06849936948297,977.743934426229,2.11686002522068,248.560163934426,94.0167213114754
11/30/2015 16:00:00,-2.06421185372005,977.748032786885,2.12503152585119,248.324918032786,93.9816393442622
11/30/2015 17:00:00,-2.05992433795712,977.752131147541,2.13320302648171,248.089672131147,93.9465573770491
11/30/2015 18:00:00,-2.05563682219419,977.756229508196,2.14137452711223,247.854426229508,93.911475409836
11/30/2015 19:00:00,-2.05134930643127,977.760327868852,2.14954602774274,247.619180327868,93.8763934426229
11/30/2015 20:00:00,-2.04706179066834,977.764426229508,2.15771752837326,247.383934426229,93.8413114754098
11/30/2015 21:00:00,-2.04277427490542,977.768524590164,2.16588902900378,247.14868852459,93.8062295081967
11/30/2015 22:00:00,-2.03848675914249,977.772622950819,2.1740605296343,246.91344262295,93.7711475409836
11/30/2015 23:00:00,-2.03419924337957,977.776721311475,2.18223203026481,246.678196721311,93.7360655737704
12/01/2015 00:00:00,-2.02991172761664,977.780819672131,2.19040353089533,246.442950819672,93.7009836065573
12/01/2015 01:00:00,-2.02562421185372,977.784918032786,2.19857503152585,246.207704918032,93.6659016393442
12/01/2015 02:00:00,-2.02133669609079,977.789016393442,2.20674653215636,245.972459016393,93.6308196721311
12/01/2015 03:00:00,-2.01704918032786,977.793114754098,2.21491803278688,245.737213114754,93.595737704918
12/01/2015 04:00:00,-2.01276166456494,977.797213114754,2.2230895334174,245.501967213114,93.5606557377049
12/01/2015 05:00:00,-2.00847414880201,977.801311475409,2.23126103404791,245.266721311475,93.5255737704918
12/01/2015 06:00:00,-2.00418663303909,977.805409836065,2.23943253467843,245.031475409836,93.4904918032786
12/01/2015 07:00:00,-1.99989911727616,977.809508196721,2.24760403530895,244.796229508196,93.4554098360655
12/01/2015 08:00:00,-1.99561160151324,977.813606557377,2.25577553593947,244.560983606557,93.4203278688524
12/01/2015 09:00:00,-1.99132408575031,977.817704918032,2.26394703656998,244.325737704918,93.3852459016393
12/01/2015 10:00:00,-1.98703656998738,977.821803278688,2.2721185372005,244.090491803278,93.3501639344262
12/01/2015 11:00:00,-1.98274905422446,977.825901639344,2.28029003783102,243.855245901639,93.3150819672131
12/01/2015 12:00:00,-1.97846153846153,977.83,2.28846153846153,243.62,93.28
12/01/2015 13:00:00,-1.97417402269861,977.834098360655,2.29663303909205,243.38475409836,93.2449180327868
12/01/2015 14:00:00,-1.96988650693568,977.838196721311,2.30480453972257,243.149508196721,93.2098360655737
12/01/2015 15:00:00,-1.96559899117276,977.842295081967,2.31297604035308,242.914262295081,93.1747540983606
12/01/2015 16:00:00,-1.96131147540983,977.846393442623,2.3211475409836,242.679016393442,93.1396721311475
12/01/2015 17:00:00,-1.95702395964691,977.850491803278,2.32931904161412,242.443770491803,93.1045901639344
12/01/2015 18:00:00,-1.95273644388398,977.854590163934,2.33749054224464,242.208524590163,93.0695081967213
12/01/2015 19:00:00,-1.94844892812105,977.85868852459,2.34566204287515,241.973278688524,93.0344262295082
12/01/2015 20:00:00,-1.94416141235813,977.862786885245,2.35383354350567,241.738032786885,92.999344262295
12/01/2015 21:00:00,-1.9398738965952,977.866885245901,2.36200504413619,241.502786885245,92.9642622950819
12/01/2015 22:00:00,-1.93558638083228,977.870983606557,2.3701765447667,241.267540983606,92.9291803278688
12/01/2015 23:00:00,-1.93129886506935,977.875081967213,2.37834804539722,241.032295081967,92.8940983606557
12/02/2015 00:00:00,-1.92701134930643,977.879180327868,2.38651954602774,240.797049180327,92.8590163934426
12/02/2015 01:00:00,-1.9227238335435,977.883278688524,2.39469104665826,240.561803278688,92.8239344262295
12/02/2015 02:00:00,-1.91843631778058,977.88737704918,2.40286254728877,240.326557377049,92.7888524590164
12/02/2015 03:00:00,-1.91414880201765,977.891475409836,2.41103404791929,240.091311475409,92.7537704918032
12/02/2015 04:00:00,-1.90986128625472,977.895573770491,2.41920554854981,239.85606557377,92.7186885245901
12/02/2015 05:00:00,-1.9055737704918,977.899672131147,2.42737704918032,239.620819672131,92.683606557377
12/02/2015 06:00:00,-1.90128625472887,977.903770491803,2.43554854981084,239.385573770491,92.6485245901639
12/02/2015 07:00:00,-1.89699873896595,977.907868852459,2.44372005044136,239.150327868852,92.6134426229508
12/02/2015 08:00:00,-1.89271122320302,977.911967213114,2.45189155107187,238.915081967213,92.5783606557377
12/02/2015 09:00:00,-1.8884237074401,977.91606557377,2.46006305170239,238.679836065573,92.5432786885246
12/02/2015 10:00:00,-1.88413619167717,977.920163934426,2.46823455233291,238.444590163934,92.5081967213114
12/02/2015 11:00:00,-1.87984867591424,977.924262295082,2.47640605296343,238.209344262295,92.4731147540983
12/02/2015 12:00:00,-1.87556116015132,977.928360655737,2.48457755359394,237.974098360655,92.4380327868852
12/02/2015 13:00:00,-1.87127364438839,977.932459016393,2.49274905422446,237.738852459016,92.4029508196721
12/02/2015 14:00:00,-1.86698612862547,977.936557377049,2.50092055485498,237.503606557377,92.367868852459
12/02/2015 15:00:00,-1.86269861286254,977.940655737705,2.50909205548549,237.268360655737,92.3327868852459
12/02/2015 16:00:00,-1.85841109709962,977.94475409836,2.51726355611601,237.033114754098,92.2977049180327
12/02/2015 17:00:00,-1.85412358133669,977.948852459016,2.52543505674653,236.797868852459,92.2626229508196
12/02/2015 18:00:00,-1.84983606557377,977.952950819672,2.53360655737704,236.562622950819,92.2275409836065
12/02/2015 19:00:00,-1.84554854981084,977.957049180327,2.54177805800756,236.32737704918,92.1924590163934
12/02/2015 20:00:00,-1.84126103404791,977.961147540983,2.54994955863808,236.092131147541,92.1573770491803
12/02/2015 21:00:00,-1.83697351828499,977.965245901639,2.5581210592686,235.856885245901,92.1222950819672
12/02/2015 22:00:00,-1.83268600252206,977.969344262295,2.56629255989911,235.621639344262,92.087213114754
12/02/2015 23:00:00,-1.82839848675914,977.97344262295,2.57446406052963,235.386393442623,92.0521311475409
12/03/2015 00:00:00,-1.82411097099621,977.977540983606,2.58263556116015,235.151147540983,92.0170491803278
12/03/2015 01:00:00,-1.81982345523329,977.981639344262,2.59080706179066,234.915901639344,91.9819672131147
12/03/2015 02:00:00,-1.81553593947036,977.985737704918,2.59897856242118,234.680655737704,91.9468852459016
12/03/2015 03:00:00,-1.81124842370744,977.989836065573,2.6071500630517,234.445409836065,91.9118032786885
12/03/2015 04:00:00,-1.80696090794451,977.993934426229,2.61532156368221,234.210163934426,91.8767213114754
12/03/2015 05:00:00,-1.80267339218158,977.998032786885,2.62349306431273,233.974918032786,91.8416393442622
12/03/2015 06:00:00,-1.79838587641866,978.002131147541,2.63166456494325,233.739672131147,91.8065573770491
12/03/2015 07:00:00,-1.79409836065573,978.006229508196,2.63983606557377,233.504426229508,91.771475409836
12/03/2015 08:00:00,-1.78981084489281,978.010327868852,2.64800756620428,233.269180327868,91.7363934426229
12/03/2015 09:00:00,-1.78552332912988,978.014426229508,2.6561790668348,233.033934426229,91.7013114754098
12/03/2015 10:00:00,-1.78123581336696,978.018524590164,2.66435056746532,232.79868852459,91.6662295081967
12/03/2015 11:00:00,-1.77694829760403,978.022622950819,2.67252206809583,232.56344262295,91.6311475409836
12/03/2015 12:00:00,-1.7726607818411,978.026721311475,2.68069356872635,232.328196721311,91.5960655737704
12/03/2015 13:00:00,-1.76837326607818,978.030819672131,2.68886506935687,232.092950819672,91.5609836065573
12/03/2015 14:00:00,-1.76408575031525,978.034918032786,2.69703656998738,231.857704918032,91.5259016393442
12/03/2015 15:00:00,-1.75979823455233,978.039016393442,2.7052080706179,231.622459016393,91.4908196721311
12/03/2015 16:00:00,-1.7555107187894,978.043114754098,2.71337957124842,231.387213114754,91.455737704918
12/03/2015 17:00:00,-1.75122320302648,978.047213114754,2.72155107187894,231.151967213114,91.4206557377049
12/03/2015 18:00:00,-1.74693568726355,978.051311475409,2.72972257250945,230.916721311475,91.3855737704918
12/03/2015 19:00:00,-1.74264817150063,978.055409836065,2.73789407313997,230.681475409836,91.3504918032786
12/03/2015 20:00:00,-1.7383606557377,978.059508196721,2.74606557377049,230.446229508196,91.3154098360655
12/03/2015 21:00:00,-1.73407313997477,978.063606557377,2.754237074401,230.210983606557,91.2803278688524
12/03/2015 22:00:00,-1.72978562421185,978.067704918032,2.76240857503152,229.975737704918,91.2452459016393
12/03/2015 23:00:00,-1.72549810844892,978.071803278688,2.77058007566204,229.740491803278,91.2101639344262
12/04/2015 00:00:00,-1.721210592686,978.075901639344,2.77875157629256,229.505245901639,91.1750819672131
12/04/2015 01:00:00,-1.71692307692307,978.08,2.78692307692307,229.27,91.14
12/04/2015 02:00:00,-1.71263556116015,978.084098360655,2.79509457755359,229.03475409836,91.1049180327868
12/04/2015 03:00:00,-1.70834804539722,978.088196721311,2.80326607818411,228.799508196721,91.0698360655737
12/04/2015 04:00:00,-1.7040605296343,978.092295081967,2.81143757881462,228.564262295082,91.0347540983606
12/04/2015 05:00:00,-1.69977301387137,978.096393442623,2.81960907944514,228.329016393442,90.9996721311475
12/04/2015 06:00:00,-1.69548549810844,978.100491803278,2.82778058007566,228.093770491803,90.9645901639344
12/04/2015 07:00:00,-1.69119798234552,978.104590163934,2.83595208070617,227.858524590163,90.9295081967213
12/04/2015 08:00:00,-1.68691046658259,978.10868852459,2.84412358133669,227.623278688524,90.8944262295082
12/04/2015 09:00:00,-1.68262295081967,978.112786885245,2.85229508196721,227.388032786885,90.859344262295
12/04/2015 10:00:00,-1.67833543505674,978.116885245901,2.86046658259773,227.152786885245,90.8242622950819
12/04/2015 11:00:00,-1.67404791929382,978.120983606557,2.86863808322824,226.917540983606,90.7891803278688
12/04/2015 12:00:00,-1.66976040353089,978.125081967213,2.87680958385876,226.682295081967,90.7540983606557
12/04/2015 13:00:00,-1.66547288776796,978.129180327868,2.88498108448928,226.447049180327,90.7190163934426
12/04/2015 14:00:00,-1.66118537200504,978.133278688524,2.89315258511979,226.211803278688,90.6839344262295
12/04/2015 15:00:00,-1.65689785624211,978.13737704918,2.90132408575031,225.976557377049,90.6488524590164
12/04/2015 16:00:00,-1.65261034047919,978.141475409836,2.90949558638083,225.741311475409,90.6137704918032
12/04/2015 17:00:00,-1.64832282471626,978.145573770491,2.91766708701134,225.50606557377,90.5786885245901
12/04/2015 18:00:00,-1.64403530895334,978.149672131147,2.92583858764186,225.270819672131,90.543606557377
12/04/2015 19:00:00,-1.63974779319041,978.153770491803,2.93401008827238,225.035573770491,90.5085245901639
12/04/2015 20:00:00,-1.63546027742749,978.157868852459,2.9421815889029,224.800327868852,90.4734426229508
12/04/2015 21:00:00,-1.63117276166456,978.161967213114,2.95035308953341,224.565081967213,90.4383606557377
12/04/2015 22:00:00,-1.62688524590163,978.16606557377,2.95852459016393,224.329836065573,90.4032786885246
12/04/2015 23:00:00,-1.62259773013871,978.170163934426,2.96669609079445,224.094590163934,90.3681967213114
12/05/2015 00:00:00,-1.61831021437578,978.174262295082,2.97486759142496,223.859344262295,90.3331147540983
12/05/2015 01:00:00,-1.61402269861286,978.178360655737,2.98303909205548,223.624098360655,90.2980327868852
12/05/2015 02:00:00,-1.60973518284993,978.182459016393,2.991210592686,223.388852459016,90.2629508196721
12/05/2015 03:00:00,-1.60544766708701,978.186557377049,2.99938209331651,223.153606557377,90.227868852459
12/05/2015 04:00:00,-1.60116015132408,978.190655737705,3.00755359394703,222.918360655737,90.1927868852459
12/05/2015 05:00:00,-1.59687263556116,978.19475409836,3.01572509457755,222.683114754098,90.1577049180327
12/05/2015 06:00:00,-1.59258511979823,978.198852459016,3.02389659520807,222.447868852459,90.1226229508196
12/05/2015 07:00:00,-1.5882976040353,978.202950819672,3.03206809583858,222.212622950819,90.0875409836065
12/05/2015 08:00:00,-1.58401008827238,978.207049180327,3.0402395964691,221.97737704918,90.0524590163934
12/05/2015 09:00:00,-1.57972257250945,978.211147540983,3.04841109709962,221.742131147541,90.0173770491803
12/05/2015 10:00:00,-1.57543505674653,978.215245901639,3.05658259773013,221.506885245901,89.9822950819672
12/05/2015 11:00:00,-1.5711475409836,978.219344262295,3.06475409836065,221.271639344262,89.9472131147541
12/05/2015 12:00:00,-1.56686002522068,978.22344262295,3.07292559899117,221.036393442622,89.9121311475409
12/05/2015 13:00:00,-1.56257250945775,978.227540983606,3.08109709962168,220.801147540983,89.8770491803278
